layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
12 ,model_3/conv2_block1_2_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
13 ,model_3/conv2_block1_2_bn/FusedBatchNormV3, 6003241055881.625, 324771.15625, 121.0, -127.0, 82634.0, -19600258.0, 6003241055881.625, 324771.15625, 121.0, -127.0, 82634.0, -19600258.0
14 ,model_3/conv2_block1_3_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
15 ,model_3/conv2_block1_3_conv/BiasAdd;model_3/conv4_block6_2_conv/Conv2D;model_3/conv2_block1_3_conv/Conv2D;model_3/conv2_block1_3_conv/BiasAdd/ReadVariableOp/resource, 0.0234375, 0.0234375, 0.0, -1.0, 0.0, -1.0, 0.0234375, 0.0234375, 0.0, -1.0, 0.0, -1.0
16 ,model_3/conv2_block2_preact_bn/FusedBatchNormV31, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 3.254988193511963, 0.0, 3.254988193511963, 0.0
17 ,model_3/conv2_block2_preact_bn/FusedBatchNormV3, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 16.414554595947266, -8.500393867492676, 16.414554595947266, -8.500393867492676
18 ,model_3/conv2_block2_1_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
19 ,model_3/conv2_block2_1_bn/FusedBatchNormV3, 40006722.765625, 5569.953125, 116.0, -121.0, 11102.0, -12112.0, 40006722.765625, 5569.953125, 116.0, -121.0, 11102.0, -12112.0
20 ,model_3/conv2_block2_2_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
21 ,model_3/conv2_block2_2_bn/FusedBatchNormV3, 415191745.96875, 14441.59375, 111.0, -127.0, 69779.0, -22371.0, 415191745.96875, 14441.59375, 111.0, -127.0, 69779.0, -22371.0
22 ,model_3/conv2_block2_3_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
23 ,model_3/conv2_block2_3_conv/BiasAdd;model_3/conv4_block6_2_conv/Conv2D;model_3/conv2_block2_3_conv/Conv2D;model_3/conv2_block2_3_conv/BiasAdd/ReadVariableOp/resource, 0.2421875, 0.1796875, 1.0, -2.0, 1.0, -2.0, 0.2421875, 0.1796875, 1.0, -2.0, 1.0, -2.0
24 ,model_3/conv2_block3_preact_bn/FusedBatchNormV31, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 3.657222270965576, 0.0, 3.657222270965576, 0.0
25 ,model_3/conv2_block3_preact_bn/FusedBatchNormV3, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 28.366750717163086, -10.315181732177734, 28.366750717163086, -10.315181732177734
26 ,model_3/conv2_block3_1_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
27 ,model_3/conv2_block3_1_bn/FusedBatchNormV3, 76020142.359375, 6884.796875, 76.0, -124.0, 18953.0, -18785.0, 76020142.359375, 6884.796875, 76.0, -124.0, 18953.0, -18785.0
28 ,model_3/conv2_block3_2_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
29 ,model_3/conv2_block3_2_bn/FusedBatchNormV3, 467446079.609375, 13837.046875, 127.0, -126.0, 61708.0, -47610.0, 467446079.609375, 13837.046875, 127.0, -126.0, 61708.0, -47610.0
30 ,model_3/conv2_block3_3_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
31 ,model_3/conv2_block3_3_conv/BiasAdd;model_3/conv4_block6_2_conv/Conv2D;model_3/conv2_block3_3_conv/Conv2D;model_3/conv2_block3_3_conv/BiasAdd/ReadVariableOp/resource, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
32 ,model_3/conv3_block1_preact_bn/FusedBatchNormV31, 0.0, 0.0, 127.0, -109.0, 127.0, -109.0, 0.0, 0.0, 3.9657504558563232, 0.29548728466033936, 3.9657504558563232, 0.29548728466033936
33 ,model_3/conv3_block1_preact_bn/FusedBatchNormV3, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 21.755395889282227, -20.592893600463867, 21.755395889282227, -20.592893600463867
34 ,model_3/conv3_block1_0_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
35 ,model_3/conv3_block1_0_conv/BiasAdd;model_3/conv5_block3_2_conv/Conv2D;model_3/conv3_block1_0_conv/Conv2D;model_3/conv3_block1_0_conv/BiasAdd/ReadVariableOp/resource, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
36 ,model_3/conv3_block1_1_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
37 ,model_3/conv3_block1_1_bn/FusedBatchNormV3, 170256294.8515625, 10724.4765625, 124.0, -124.0, 36393.0, -23810.0, 170256294.8515625, 10724.4765625, 124.0, -124.0, 36393.0, -23810.0
38 ,model_3/conv3_block1_2_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
39 ,model_3/conv3_block1_2_bn/FusedBatchNormV3, 1039460141.0, 23381.90625, 127.0, -127.0, 75831.0, -106121.0, 1039460141.0, 23381.90625, 127.0, -127.0, 75831.0, -106121.0
40 ,model_3/conv3_block1_3_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
41 ,model_3/conv3_block1_3_conv/BiasAdd;model_3/conv5_block3_2_conv/Conv2D;model_3/conv3_block1_3_conv/Conv2D;model_3/conv3_block1_3_conv/BiasAdd/ReadVariableOp/resource, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
42 ,model_3/conv3_block2_preact_bn/FusedBatchNormV31, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 3.2318475246429443, 0.0, 3.2318475246429443, 0.0
43 ,model_3/conv3_block2_preact_bn/FusedBatchNormV3, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 6.874300479888916, -3.7496185302734375, 6.874300479888916, -3.7496185302734375
44 ,model_3/conv3_block2_1_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
45 ,model_3/conv3_block2_1_bn/FusedBatchNormV3, 332973777.453125, 14745.515625, 117.0, -128.0, 51389.0, -53814.0, 332973777.453125, 14745.515625, 117.0, -128.0, 51389.0, -53814.0
46 ,model_3/conv3_block2_2_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
47 ,model_3/conv3_block2_2_bn/FusedBatchNormV3, 1150098348.078125, 20083.0625, 126.0, -127.0, 148713.0, -201024.0, 1150098348.078125, 20083.0625, 126.0, -127.0, 148713.0, -201024.0
48 ,model_3/conv3_block2_3_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
49 ,model_3/conv3_block2_3_conv/BiasAdd;model_3/conv5_block3_2_conv/Conv2D;model_3/conv3_block2_3_conv/Conv2D;model_3/conv3_block2_3_conv/BiasAdd/ReadVariableOp/resource, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
50 ,model_3/conv3_block3_preact_bn/FusedBatchNormV31, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 3.2322332859039307, 0.0, 3.2322332859039307, 0.0
51 ,model_3/conv3_block3_preact_bn/FusedBatchNormV3, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 7.45274543762207, -7.166101455688477, 7.45274543762207, -7.166101455688477
52 ,model_3/conv3_block3_1_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
53 ,model_3/conv3_block3_1_bn/FusedBatchNormV3, 131778014.4765625, 9129.7734375, 123.0, -118.0, 29572.0, -26612.0, 131778014.4765625, 9129.7734375, 123.0, -118.0, 29572.0, -26612.0
54 ,model_3/conv3_block3_2_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
55 ,model_3/conv3_block3_2_bn/FusedBatchNormV3, 463544925.25, 14190.078125, 117.0, -126.0, 98719.0, -66553.0, 463544925.25, 14190.078125, 117.0, -126.0, 98719.0, -66553.0
56 ,model_3/conv3_block3_3_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
57 ,model_3/conv3_block3_3_conv/BiasAdd;model_3/conv5_block3_2_conv/Conv2D;model_3/conv3_block3_3_conv/Conv2D;model_3/conv3_block3_3_conv/BiasAdd/ReadVariableOp/resource, 0.001953125, 0.001953125, 0.0, 0.0, 1.0, 0.0, 0.001953125, 0.001953125, 0.0, 0.0, 1.0, 0.0
58 ,model_3/conv3_block4_preact_bn/FusedBatchNormV31, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 2.6330487728118896, 0.0, 2.6330487728118896, 0.0
59 ,model_3/conv3_block4_preact_bn/FusedBatchNormV3, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 4.857844352722168, -6.202426433563232, 4.857844352722168, -6.202426433563232
60 ,model_3/conv3_block4_1_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
61 ,model_3/conv3_block4_1_bn/FusedBatchNormV3, 47783059.5546875, 5462.0703125, 121.0, -108.0, 11311.0, -22999.0, 47783059.5546875, 5462.0703125, 121.0, -108.0, 11311.0, -22999.0
62 ,model_3/conv3_block4_2_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
63 ,model_3/conv3_block4_2_bn/FusedBatchNormV3, 112055957.0234375, 7453.5234375, 118.0, -115.0, 32588.0, -32825.0, 112055957.0234375, 7453.5234375, 118.0, -115.0, 32588.0, -32825.0
64 ,model_3/conv3_block4_3_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
65 ,model_3/conv3_block4_3_conv/BiasAdd;model_3/conv5_block3_2_conv/Conv2D;model_3/conv3_block4_3_conv/Conv2D;model_3/conv3_block4_3_conv/BiasAdd/ReadVariableOp/resource, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
66 ,model_3/conv4_block1_preact_bn/FusedBatchNormV31, 0.0, 0.0, 127.0, -122.0, 127.0, -122.0, 0.0, 0.0, 2.875215530395508, 0.067652128636837, 2.875215530395508, 0.067652128636837
67 ,model_3/conv4_block1_preact_bn/FusedBatchNormV3, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 4.6366424560546875, -6.517544269561768, 4.6366424560546875, -6.517544269561768
68 ,model_3/conv4_block1_0_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
69 ,model_3/conv4_block1_0_conv/BiasAdd;model_3/conv4_block6_3_conv/Conv2D;model_3/conv4_block1_0_conv/Conv2D;model_3/conv4_block1_0_conv/BiasAdd/ReadVariableOp/resource, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
70 ,model_3/conv4_block1_1_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
71 ,model_3/conv4_block1_1_bn/FusedBatchNormV3, 92958805.72265625, 7692.30078125, 119.0, -128.0, 34142.0, -25387.0, 92958805.72265625, 7692.30078125, 119.0, -128.0, 34142.0, -25387.0
72 ,model_3/conv4_block1_2_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
73 ,model_3/conv4_block1_2_bn/FusedBatchNormV3, 1174737325.3398438, 24454.59765625, 127.0, -128.0, 202631.0, -105250.0, 1174737325.3398438, 24454.59765625, 127.0, -128.0, 202631.0, -105250.0
74 ,model_3/conv4_block1_3_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
75 ,model_3/conv4_block1_3_conv/BiasAdd;model_3/conv4_block6_3_conv/Conv2D;model_3/conv4_block1_3_conv/Conv2D;model_3/conv4_block1_3_conv/BiasAdd/ReadVariableOp/resource, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
76 ,model_3/conv4_block2_preact_bn/FusedBatchNormV31, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 6.3024444580078125, 0.0, 6.3024444580078125, 0.0
77 ,model_3/conv4_block2_preact_bn/FusedBatchNormV3, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 3.7377963066101074, -6.852626800537109, 3.7377963066101074, -6.852626800537109
78 ,model_3/conv4_block2_1_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
79 ,model_3/conv4_block2_1_bn/FusedBatchNormV3, 92493978.68359375, 7353.87109375, 127.0, -125.0, 20119.0, -35641.0, 92493978.68359375, 7353.87109375, 127.0, -125.0, 20119.0, -35641.0
80 ,model_3/conv4_block2_2_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
81 ,model_3/conv4_block2_2_bn/FusedBatchNormV3, 302032973.33984375, 12867.40234375, 111.0, -128.0, 67965.0, -37325.0, 302032973.33984375, 12867.40234375, 111.0, -128.0, 67965.0, -37325.0
82 ,model_3/conv4_block2_3_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
83 ,model_3/conv4_block2_3_conv/BiasAdd;model_3/conv4_block6_3_conv/Conv2D;model_3/conv4_block2_3_conv/Conv2D;model_3/conv4_block2_3_conv/BiasAdd/ReadVariableOp/resource, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
84 ,model_3/conv4_block3_preact_bn/FusedBatchNormV31, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 5.024436950683594, 0.0, 5.024436950683594, 0.0
85 ,model_3/conv4_block3_preact_bn/FusedBatchNormV3, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 2.992464065551758, -7.908655166625977, 2.992464065551758, -7.908655166625977
86 ,model_3/conv4_block3_1_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
87 ,model_3/conv4_block3_1_bn/FusedBatchNormV3, 53179277.46484375, 5422.04296875, 126.0, -124.0, 26400.0, -26815.0, 53179277.46484375, 5422.04296875, 126.0, -124.0, 26400.0, -26815.0
88 ,model_3/conv4_block3_2_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
89 ,model_3/conv4_block3_2_bn/FusedBatchNormV3, 144047308.39453125, 8504.62109375, 120.0, -127.0, 51481.0, -40567.0, 144047308.39453125, 8504.62109375, 120.0, -127.0, 51481.0, -40567.0
90 ,model_3/conv4_block3_3_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
91 ,model_3/conv4_block3_3_conv/BiasAdd;model_3/conv4_block6_3_conv/Conv2D;model_3/conv4_block3_3_conv/Conv2D;model_3/conv4_block3_3_conv/BiasAdd/ReadVariableOp/resource, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
92 ,model_3/conv4_block4_preact_bn/FusedBatchNormV31, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 3.7760579586029053, 0.014808070845901966, 3.7760579586029053, 0.014808070845901966
93 ,model_3/conv4_block4_preact_bn/FusedBatchNormV3, 0.0, 0.0, 127.0, -128.0, 127.0, -128.0, 0.0, 0.0, 3.6050193309783936, -3.9300620555877686, 3.6050193309783936, -3.9300620555877686
94 ,model_3/conv4_block4_1_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
95 ,model_3/conv4_block4_1_bn/FusedBatchNormV3, 233836629.27734375, 11344.06640625, 124.0, -128.0, 75445.0, -50654.0, 233836629.27734375, 11344.06640625, 124.0, -128.0, 75445.0, -50654.0
96 ,model_3/conv4_block4_2_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
97 ,model_3/conv4_block4_2_bn/FusedBatchNormV3, 194989163.1171875, 9642.5703125, 119.0, -127.0, 62082.0, -47304.0, 194989163.1171875, 9642.5703125, 119.0, -127.0, 62082.0, -47304.0
98 ,model_3/conv4_block4_3_conv/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
