layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
213 ,model_3/conv4_block2_preact_relu/Relu;model_3/conv4_block2_preact_bn/FusedBatchNormV3, 3.735904615752551, 0.6379693478954082, 7.0, -128.0, 4.0, -128.0, 0.013084447011351585, 0.03775544464588165, 7.989388942718506, 0.0, 7.811846733093262, 0.0
214 ,model_3/conv4_block2_1_relu/Relu;model_3/conv4_block2_1_bn/FusedBatchNormV3;model_3/conv4_block6_2_conv/Conv2D;model_3/conv4_block2_1_conv/Conv2D, 9.552036830357142, 1.3238002232142858, -24.0, -128.0, -14.0, -128.0, 0.02002997323870659, 0.06061981990933418, 4.762396335601807, 0.0, 5.220318794250488, 0.0
215 ,model_3/conv4_block2_2_pad/Pad, 7.3132781982421875, 1.0135345458984375, -24.0, -128.0, -14.0, -128.0, 0.01533544808626175, 0.04641204699873924, 4.762396335601807, 0.0, 5.220318794250488, 0.0
216 ,model_3/conv4_block2_2_relu/Relu;model_3/conv4_block2_2_bn/FusedBatchNormV3;model_3/conv4_block6_2_conv/Conv2D;model_3/conv4_block2_2_conv/Conv2D, 17.85516980229592, 1.680225605867347, 5.0, -128.0, 4.0, -128.0, 0.03853917121887207, 0.07806147634983063, 6.179037570953369, 0.0, 6.1325788497924805, 0.0
217 ,model_3/conv4_block2_3_conv/BiasAdd;model_3/conv4_block6_3_conv/Conv2D;model_3/conv4_block2_3_conv/Conv2D;model_3/conv4_block2_3_conv/BiasAdd/ReadVariableOp/resource1, 3.770298549107143, 1.3689313616071428, 26.0, -80.0, 38.0, -80.0, 0.004431571811437607, 0.046932391822338104, 1.679914116859436, -1.9541858434677124, 2.0913217067718506, -1.9541858434677124
218 ,model_3/conv4_block2_out/add, 3.897490832270408, 1.4705436862244898, 85.0, -43.0, 85.0, -42.0, 0.015483356080949306, 0.09268680959939957, 4.979286193847656, -3.0884180068969727, 4.979286193847656, -3.0253891944885254
219 ,model_3/conv4_block3_preact_bn/FusedBatchNormV32, 1.5725296954719388, 0.8128637197066326, 10.0, -100.0, 10.0, -104.0, 0.0414627343416214, 0.1319918930530548, 9.742733001708984, -8.11894416809082, 9.742733001708984, -8.76845932006836
220 ,model_3/conv4_block3_preact_relu/Relu;model_3/conv4_block3_preact_bn/FusedBatchNormV3, 1.5888771524234695, 0.44430604272959184, -57.0, -128.0, -55.0, -128.0, 0.010585988871753216, 0.0362662598490715, 5.795339584350586, 0.0, 5.958588600158691, 0.0
221 ,model_3/conv4_block3_1_relu/Relu;model_3/conv4_block3_1_bn/FusedBatchNormV3;model_3/conv4_block6_2_conv/Conv2D;model_3/conv4_block3_1_conv/Conv2D, 3.2188895089285716, 0.7672393176020408, 3.0, -128.0, -1.0, -128.0, 0.01919829286634922, 0.05925283208489418, 10.116949081420898, 0.0, 9.808034896850586, 0.0
222 ,model_3/conv4_block3_2_pad/Pad, 2.4644622802734375, 0.5874176025390625, 3.0, -128.0, -1.0, -128.0, 0.014698692597448826, 0.04536544904112816, 10.116949081420898, 0.0, 9.808034896850586, 0.0
223 ,model_3/conv4_block3_2_relu/Relu;model_3/conv4_block3_2_bn/FusedBatchNormV3;model_3/conv4_block6_2_conv/Conv2D;model_3/conv4_block3_2_conv/Conv2D, 9.8779296875, 1.2864915497448979, -15.0, -128.0, -24.0, -128.0, 0.033999837934970856, 0.07547660917043686, 6.629548072814941, 0.0, 6.1015305519104, 0.0
