layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
420 ,model/conv3_block3_0_relu/Relu;model/conv3_block3_0_bn/FusedBatchNormV3, 11.61539381377551, 1.669921875, 26.0, -128.0, 19.0, -128.0, 0.0003573847934603691, 0.009262904524803162, 0.8542239665985107, 0.0, 0.8153955936431885, 0.0
421 ,model/conv3_block3_1_relu/Relu;model/conv3_block3_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv3_block3_1_conv/Conv2D, 23.383360570790817, 2.164112324617347, 7.0, -128.0, 7.0, -128.0, 0.00042233712156303227, 0.009197206236422062, 0.5737330913543701, 0.0, 0.5737330913543701, 0.0
422 ,model/conv3_block3_2_conv/Conv2D1, 3.193279655612245, 1.333187181122449, 29.0, -36.0, 28.0, -36.0, 0.0010134730255231261, 0.023750828579068184, 0.55226731300354, -0.6057125329971313, 0.5344521999359131, -0.6057125329971313
423 ,model/conv3_block3_concat/concat, 3.8087930484693877, 1.3592668094023324, 58.0, -74.0, 61.0, -74.0, 0.0012088227085769176, 0.024215439334511757, 1.0689043998718262, -1.2826852798461914, 1.1223496198654175, -1.2826852798461914
424 ,model/conv3_block4_0_bn/FusedBatchNormV32, 6.330078125, 1.6844080266034986, 76.0, -116.0, 84.0, -116.0, 0.0007515865727327764, 0.018354065716266632, 0.7409585118293762, -1.351159691810608, 0.8281301259994507, -1.351159691810608
425 ,model/conv3_block4_0_relu/Relu;model/conv3_block4_0_bn/FusedBatchNormV3, 16.23828694424198, 2.082481095116618, 28.0, -128.0, 28.0, -128.0, 0.00037269797758199275, 0.009976757690310478, 0.747365415096283, 0.0, 0.747365415096283, 0.0
426 ,model/conv3_block4_1_relu/Relu;model/conv3_block4_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv3_block4_1_conv/Conv2D, 18.651596380739797, 2.0606365593112246, 73.0, -128.0, 61.0, -128.0, 0.000472180952783674, 0.010368064977228642, 1.0113285779953003, 0.0, 0.9509508013725281, 0.0
427 ,model/conv3_block4_2_conv/Conv2D1, 3.47281568877551, 1.3838488520408163, 29.0, -40.0, 29.0, -41.0, 0.001102191279642284, 0.024653369560837746, 0.55226731300354, -0.6769728064537048, 0.55226731300354, -0.694787859916687
428 ,model/conv3_block4_concat/concat, 3.766795878507653, 1.3623395647321428, 58.0, -74.0, 61.0, -74.0, 0.0011954938527196646, 0.024270178750157356, 1.0689043998718262, -1.2826852798461914, 1.1223496198654175, -1.2826852798461914
429 ,model/conv3_block5_0_bn/FusedBatchNormV32, 4.613375916772959, 1.209567323022959, 47.0, -101.0, 45.0, -101.0, 0.0005393217434175313, 0.013078098185360432, 0.6703571081161499, -0.9298502206802368, 0.6487327218055725, -0.9298502206802368
430 ,model/conv3_block5_0_relu/Relu;model/conv3_block5_0_bn/FusedBatchNormV3, 8.054991430165817, 1.3647012515943877, 3.0, -128.0, 3.0, -128.0, 0.00037956819869577885, 0.009368065744638443, 0.8992565870285034, 0.0, 0.8992565870285034, 0.0
431 ,model/conv3_block5_1_relu/Relu;model/conv3_block5_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv3_block5_1_conv/Conv2D, 12.858199139030612, 1.3863002232142858, 22.0, -128.0, 11.0, -128.0, 0.0004817625740543008, 0.008485622704029083, 0.9181586503982544, 0.0, 0.8508269786834717, 0.0
432 ,model/conv3_block5_2_conv/Conv2D1, 2.790935905612245, 1.2521922831632653, 29.0, -45.0, 31.0, -43.0, 0.0008857784559950233, 0.022307896986603737, 0.55226731300354, -0.7660481929779053, 0.5878974199295044, -0.7304180264472961
433 ,model/conv3_block5_concat/concat, 3.6583669926303855, 1.3501009778911566, 58.0, -74.0, 61.0, -74.0, 0.0011610809015110135, 0.024052146822214127, 1.0689043998718262, -1.2826852798461914, 1.1223496198654175, -1.2826852798461914
434 ,model/conv3_block6_0_bn/FusedBatchNormV32, 1.682955994897959, 0.7822686366213152, 39.0, -55.0, 37.0, -55.0, 0.0003652091254480183, 0.011523657478392124, 0.618705153465271, -0.766015887260437, 0.5892429947853088, -0.766015887260437
435 ,model/conv3_block6_0_relu/Relu;model/conv3_block6_0_bn/FusedBatchNormV3, 4.264491213151928, 1.0421361252834467, -29.0, -128.0, -33.0, -128.0, 0.00022862614423502237, 0.007630513049662113, 0.7248774170875549, 0.0, 0.6955894231796265, 0.0
436 ,model/conv3_block6_1_relu/Relu;model/conv3_block6_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv3_block6_1_conv/Conv2D, 11.773567044005102, 1.6553431919642858, -25.0, -128.0, -19.0, -128.0, 0.00031025742646306753, 0.008497577160596848, 0.5287425518035889, 0.0, 0.5595431327819824, 0.0
437 ,model/conv3_block6_2_conv/Conv2D1, 3.282405931122449, 1.3001833545918366, 24.0, -38.0, 22.0, -38.0, 0.0010417597368359566, 0.02316286414861679, 0.4631919264793396, -0.6413426399230957, 0.42756175994873047, -0.6413426399230957
438 ,model/conv3_block6_concat/concat, 3.6207708864795918, 1.3451092155612245, 58.0, -74.0, 61.0, -74.0, 0.00114914879668504, 0.02396322228014469, 1.0689043998718262, -1.2826852798461914, 1.1223496198654175, -1.2826852798461914
439 ,model/conv3_block7_0_bn/FusedBatchNormV32, 5.137902582908163, 1.4596739477040817, 36.0, -87.0, 35.0, -86.0, 0.0007108700228855014, 0.017169514670968056, 0.6351786851882935, -0.8116172552108765, 0.6234161257743835, -0.7998546957969666
440 ,model/conv3_block7_0_relu/Relu;model/conv3_block7_0_bn/FusedBatchNormV3, 9.294985650510204, 1.587061543367347, -11.0, -128.0, -10.0, -128.0, 0.00039148141513578594, 0.010299710556864738, 0.7593064904212952, 0.0, 0.7657962441444397, 0.0
441 ,model/conv3_block7_1_relu/Relu;model/conv3_block7_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv3_block7_1_conv/Conv2D, 6.213169642857143, 1.0752949617346939, -35.0, -128.0, -38.0, -128.0, 0.0005818644422106445, 0.010405953973531723, 0.8999890685081482, 0.0, 0.8709571957588196, 0.0
442 ,model/conv3_block7_2_conv/Conv2D1, 2.978595344387755, 1.290298150510204, 23.0, -28.0, 25.0, -29.0, 0.000945337291341275, 0.02298675663769245, 0.44537684321403503, -0.4631919264793396, 0.48100700974464417, -0.48100700974464417
443 ,model/conv3_block7_concat/concat, 3.56239129174397, 1.3401263914656771, 58.0, -74.0, 61.0, -74.0, 0.0011306204833090305, 0.023874448612332344, 1.0689043998718262, -1.2826852798461914, 1.1223496198654175, -1.2826852798461914
444 ,model/conv3_block8_0_bn/FusedBatchNormV32, 7.167867288961039, 1.779568645640074, 82.0, -89.0, 74.0, -89.0, 0.0005737023311667144, 0.0159207321703434, 0.7693904042243958, -0.7604439854621887, 0.6978192329406738, -0.7604439854621887
445 ,model/conv3_block8_0_relu/Relu;model/conv3_block8_0_bn/FusedBatchNormV3, 13.792852794526901, 1.9559369202226344, 44.0, -128.0, 50.0, -128.0, 0.0003208095149602741, 0.009433032013475895, 0.8295164108276367, 0.0, 0.8584529757499695, 0.0
446 ,model/conv3_block8_1_relu/Relu;model/conv3_block8_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv3_block8_1_conv/Conv2D, 11.095463966836734, 1.3529177295918366, 7.0, -128.0, 11.0, -128.0, 0.000364748906577006, 0.007757033221423626, 0.7740303874015808, 0.0, 0.7969646453857422, 0.0
447 ,model/conv3_block8_2_conv/Conv2D1, 1.9846540178571428, 1.055125956632653, 33.0, -28.0, 34.0, -29.0, 0.0006298832595348358, 0.018797148019075394, 0.6235275864601135, -0.4631919264793396, 0.6413426399230957, -0.48100700974464417
448 ,model/conv3_block8_concat/concat, 3.4309131855867347, 1.3163763552295917, 58.0, -74.0, 61.0, -74.0, 0.0010888924589380622, 0.023451343178749084, 1.0689043998718262, -1.2826852798461914, 1.1223496198654175, -1.2826852798461914
449 ,model/conv3_block9_0_bn/FusedBatchNormV32, 4.501916586947279, 1.3455735809948979, 61.0, -62.0, 63.0, -62.0, 0.0005443082773126662, 0.01479555293917656, 0.5937690138816833, -0.7587048411369324, 0.6157604455947876, -0.7587048411369324
450 ,model/conv3_block9_0_relu/Relu;model/conv3_block9_0_bn/FusedBatchNormV3, 10.097536670918368, 1.6388180272108843, 3.0, -128.0, -6.0, -128.0, 0.00032351765548810363, 0.009276241064071655, 0.7415024638175964, 0.0, 0.6905595660209656, 0.0
451 ,model/conv3_block9_1_relu/Relu;model/conv3_block9_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv3_block9_1_conv/Conv2D, 20.48110650510204, 1.9693478954081634, 47.0, -128.0, 50.0, -128.0, 0.0005330315907485783, 0.010046672075986862, 0.8927663564682007, 0.0, 0.9080709218978882, 0.0
452 ,model/conv3_block9_2_conv/Conv2D1, 3.059550382653061, 1.307796556122449, 20.0, -39.0, 23.0, -38.0, 0.0009710304439067841, 0.023298492655158043, 0.3919316232204437, -0.6591577529907227, 0.44537684321403503, -0.6413426399230957
453 ,model/conv3_block9_concat/concat, 3.402346816130298, 1.3157163706828885, 58.0, -74.0, 61.0, -74.0, 0.0010798261500895023, 0.02343958616256714, 1.0689043998718262, -1.2826852798461914, 1.1223496198654175, -1.2826852798461914
454 ,model/conv3_block10_0_bn/FusedBatchNormV32, 4.980980793759811, 1.4798831191130297, 45.0, -104.0, 47.0, -100.0, 0.0007310970686376095, 0.017929058521986008, 0.920754075050354, -0.8844085335731506, 0.9449844360351562, -0.8359477519989014
455 ,model/conv3_block10_0_relu/Relu;model/conv3_block10_0_bn/FusedBatchNormV3, 7.960449985282574, 1.4541337568681318, -21.0, -128.0, -28.0, -128.0, 0.0003813499351963401, 0.010064621455967426, 0.7405881881713867, 0.0, 0.6921384930610657, 0.0
456 ,model/conv3_block10_1_relu/Relu;model/conv3_block10_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv3_block10_1_conv/Conv2D, 8.61214524872449, 1.0615035076530612, -9.0, -128.0, -22.0, -128.0, 0.0004977569915354252, 0.008070016279816628, 0.9046903848648071, 0.0, 0.8058586716651917, 0.0
457 ,model/conv3_block10_2_conv/Conv2D1, 1.8191167091836735, 1.0016741071428572, 18.0, -26.0, 16.0, -26.0, 0.0005773455486632884, 0.017844898626208305, 0.356301486492157, -0.42756175994873047, 0.32067131996154785, -0.42756175994873047
458 ,model/conv3_block10_concat/concat, 3.2892589513483963, 1.2932847804300291, 58.0, -74.0, 61.0, -74.0, 0.0010439347242936492, 0.023039963096380234, 1.0689043998718262, -1.2826852798461914, 1.1223496198654175, -1.2826852798461914
459 ,model/conv3_block11_0_bn/FusedBatchNormV32, 6.137629828717201, 1.6430906067784257, 61.0, -85.0, 63.0, -85.0, 0.0007361035677604377, 0.017994118854403496, 0.7775483727455139, -0.8213539123535156, 0.7994511723518372, -0.8213539123535156
460 ,model/conv3_block11_0_relu/Relu;model/conv3_block11_0_bn/FusedBatchNormV3, 9.286588351858601, 1.535358395590379, -18.0, -128.0, -24.0, -128.0, 0.00034840655280277133, 0.009404263459146023, 0.6737639307975769, 0.0, 0.6370131373405457, 0.0
461 ,model/conv3_block11_1_relu/Relu;model/conv3_block11_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv3_block11_1_conv/Conv2D, 6.228136957908164, 0.9102758290816326, -37.0, -128.0, -31.0, -128.0, 0.0004937782068736851, 0.008105128072202206, 0.8102672100067139, 0.0, 0.8636913895606995, 0.0
462 ,model/conv3_block11_2_conv/Conv2D1, 1.7912547831632653, 0.9856106505102041, 24.0, -28.0, 25.0, -27.0, 0.0005685028154402971, 0.01755872555077076, 0.4631919264793396, -0.4631919264793396, 0.48100700974464417, -0.44537684321403503
463 ,model/conv3_block11_concat/concat, 3.1893920068027213, 1.2727731717687074, 58.0, -74.0, 61.0, -74.0, 0.0010122391395270824, 0.022674545645713806, 1.0689043998718262, -1.2826852798461914, 1.1223496198654175, -1.2826852798461914
464 ,model/conv3_block12_0_bn/FusedBatchNormV32, 3.9992878401360543, 1.3373724489795917, 60.0, -77.0, 58.0, -82.0, 0.000893130898475647, 0.019985662773251534, 0.9713585376739502, -1.0759663581848145, 0.9414706230163574, -1.150686264038086
465 ,model/conv3_block12_0_relu/Relu;model/conv3_block12_0_bn/FusedBatchNormV3, 8.856890412414966, 1.474030080782313, 10.0, -128.0, 19.0, -128.0, 0.0003766762965824455, 0.009612798690795898, 0.8999587893486023, 0.0, 0.9586517810821533, 0.0
466 ,model/conv3_block12_1_relu/Relu;model/conv3_block12_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv3_block12_1_conv/Conv2D, 6.375996492346939, 0.8638193558673469, -17.0, -128.0, -14.0, -128.0, 0.0004350621602497995, 0.007135502528399229, 0.9169055223464966, 0.0, 0.941686749458313, 0.0
467 ,model/conv3_block12_2_conv/Conv2D1, 1.5521364795918366, 0.9100765306122449, 22.0, -30.0, 23.0, -28.0, 0.0004926121910102665, 0.016213081777095795, 0.42756175994873047, -0.49882206320762634, 0.44537684321403503, -0.4631919264793396
468 ,model/conv3_block12_concat/concat, 3.0870635363520407, 1.2501046316964286, 58.0, -74.0, 61.0, -74.0, 0.000979762407951057, 0.022270703688263893, 1.0689043998718262, -1.2826852798461914, 1.1223496198654175, -1.2826852798461914
469 ,model/pool3_bn/FusedBatchNormV32, 4.775806660554847, 1.482349629304847, 39.0, -102.0, 45.0, -102.0, 0.0034034571144729853, 0.039571940898895264, 1.8152885437011719, -1.9487656354904175, 1.9754610061645508, -1.9487656354904175
470 ,model/pool3_relu/Relu;model/pool3_bn/FusedBatchNormV3, 6.5706488161670915, 1.2649947185905612, -14.0, -128.0, -3.0, -128.0, 0.0014423637185245752, 0.018742261454463005, 1.689033031463623, 0.0, 1.852009892463684, 0.0
471 ,model/pool3_conv/Conv2D2, 3.736427774234694, 1.472397161989796, 49.0, -42.0, 51.0, -41.0, 0.0016903490759432316, 0.031317338347435, 1.042211890220642, -0.8933244943618774, 1.0847511291503906, -0.8720548748970032
472 ,model/pool3_pool/AvgPool, 1.9200215242346939, 1.0312300701530612, 29.0, -33.0, 32.0, -34.0, 0.0008686123182997108, 0.02193388156592846, 0.6168192625045776, -0.7018977999687195, 0.6806281805038452, -0.7231674194335938
473 ,model/conv4_block1_0_bn/FusedBatchNormV32, 5.087890625, 1.5879304846938775, 77.0, -76.0, 87.0, -77.0, 0.0006311973556876183, 0.0176866315305233, 1.080402135848999, -0.6237373352050781, 1.1917837858200073, -0.634875476360321
474 ,model/conv4_block1_0_relu/Relu;model/conv4_block1_0_bn/FusedBatchNormV3, 10.453364158163266, 1.8480149872448979, 47.0, -128.0, 65.0, -128.0, 0.0003610439889598638, 0.010860692709684372, 1.0284663438796997, 0.0, 1.1342514753341675, 0.0
475 ,model/conv4_block1_1_relu/Relu;model/conv4_block1_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv4_block1_1_conv/Conv2D, 9.0625, 1.4634885204081634, -27.0, -128.0, -35.0, -128.0, 0.0003910834202542901, 0.009613907895982265, 0.6634864211082458, 0.0, 0.6109330654144287, 0.0
476 ,model/conv4_block1_2_conv/Conv2D1, 1.7873086734693877, 0.9770408163265306, 20.0, -27.0, 23.0, -28.0, 0.0008085734443739057, 0.020781297236680984, 0.42539262771606445, -0.5742800235748291, 0.48920151591300964, -0.5955496430397034
477 ,model/conv4_block1_concat/concat, 1.9052756519274376, 1.0252090419501134, 29.0, -33.0, 32.0, -34.0, 0.0008619414293207228, 0.021805817261338234, 0.6168192625045776, -0.7018977999687195, 0.6806281805038452, -0.7231674194335938
478 ,model/conv4_block2_0_bn/FusedBatchNormV32, 4.596194727891157, 1.4816468253968254, 75.0, -53.0, 82.0, -55.0, 0.00042709638364613056, 0.014282637275755405, 0.6554999351501465, -0.5783822536468506, 0.7229778170585632, -0.5976616740226746
479 ,model/conv4_block2_0_relu/Relu;model/conv4_block2_0_bn/FusedBatchNormV3, 12.579896541950113, 2.0567602040816326, 3.0, -128.0, 10.0, -128.0, 0.0002692096459213644, 0.009514598175883293, 0.6060076355934143, 0.0, 0.6383897066116333, 0.0
480 ,model/conv4_block2_1_relu/Relu;model/conv4_block2_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv4_block2_1_conv/Conv2D, 11.717195471938776, 1.5593510841836735, 1.0, -128.0, 2.0, -128.0, 0.00028336126706562936, 0.0076683564111590385, 0.6343780159950256, 0.0, 0.6392956376075745, 0.0
481 ,model/conv4_block2_2_conv/Conv2D1, 1.2946428571428572, 0.8070790816326531, 18.0, -59.0, 17.0, -59.0, 0.0005856928182765841, 0.017166273668408394, 0.38285335898399353, -1.2549082040786743, 0.3615837097167969, -1.2549082040786743
482 ,model/conv4_block2_concat/concat, 1.8442123724489796, 1.0033960459183673, 29.0, -59.0, 32.0, -59.0, 0.0008343165391124785, 0.02134186215698719, 0.6168192625045776, -1.2549082040786743, 0.6806281805038452, -1.2549082040786743
483 ,model/conv4_block3_0_bn/FusedBatchNormV32, 5.4575095663265305, 1.6482940051020407, 87.0, -115.0, 96.0, -115.0, 0.00054709188407287, 0.01650317758321762, 0.9211295247077942, -1.1013505458831787, 1.011240005493164, -1.1013505458831787
484 ,model/conv4_block3_0_relu/Relu;model/conv4_block3_0_bn/FusedBatchNormV3, 12.346460459183673, 1.9799107142857142, 46.0, -128.0, 64.0, -128.0, 0.00029591444763354957, 0.009692983701825142, 0.8518459796905518, 0.0, 0.9399679899215698, 0.0
485 ,model/conv4_block3_1_relu/Relu;model/conv4_block3_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv4_block3_1_conv/Conv2D, 2.698421556122449, 0.7900988520408163, -17.0, -128.0, -27.0, -128.0, 0.00039379781810566783, 0.009544719941914082, 1.3409258127212524, 0.0, 1.2201216220855713, 0.0
486 ,model/conv4_block3_2_conv/Conv2D1, 1.3970025510204083, 0.8526785714285714, 15.0, -23.0, 15.0, -22.0, 0.000632000039331615, 0.0181361585855484, 0.31904447078704834, -0.48920151591300964, 0.31904447078704834, -0.467931866645813
487 ,model/conv4_block3_concat/concat, 1.8035569341372912, 0.9896944573283859, 29.0, -59.0, 32.0, -59.0, 0.000815924140624702, 0.021050434559583664, 0.6168192625045776, -1.2549082040786743, 0.6806281805038452, -1.2549082040786743
488 ,model/conv4_block4_0_bn/FusedBatchNormV32, 4.285569341372913, 1.4521393784786643, 63.0, -80.0, 69.0, -80.0, 0.0005161610315553844, 0.015936635434627533, 0.614577054977417, -0.954789400100708, 0.6804246306419373, -0.954789400100708
489 ,model/conv4_block4_0_relu/Relu;model/conv4_block4_0_bn/FusedBatchNormV3, 8.84450371057514, 1.642364332096475, -13.0, -128.0, -1.0, -128.0, 0.0002705166698433459, 0.009083010256290436, 0.636001467704773, 0.0, 0.702366828918457, 0.0
490 ,model/conv4_block4_1_relu/Relu;model/conv4_block4_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv4_block4_1_conv/Conv2D, 1.1651785714285714, 0.5086894132653061, -42.0, -128.0, -50.0, -128.0, 0.0004263823211658746, 0.009730967693030834, 1.6451359987258911, 0.0, 1.4921001195907593, 0.0
491 ,model/conv4_block4_2_conv/Conv2D1, 1.7380420918367347, 0.9695471938775511, 18.0, -32.0, 18.0, -29.0, 0.0007862853235565126, 0.02062191069126129, 0.38285335898399353, -0.6806281805038452, 0.38285335898399353, -0.6168192625045776
492 ,model/conv4_block4_concat/concat, 1.7980973639455782, 0.9880155187074829, 29.0, -59.0, 32.0, -59.0, 0.0008134542149491608, 0.021014723926782608, 0.6168192625045776, -1.2549082040786743, 0.6806281805038452, -1.2549082040786743
493 ,model/conv4_block5_0_bn/FusedBatchNormV32, 1.472483524659864, 0.7956659226190477, 21.0, -77.0, 23.0, -77.0, 0.0003313526976853609, 0.011935780756175518, 0.49503281712532043, -0.9750646352767944, 0.5250347852706909, -0.9750646352767944
494 ,model/conv4_block5_0_relu/Relu;model/conv4_block5_0_bn/FusedBatchNormV3, 2.46273118622449, 0.8398836096938775, -47.0, -128.0, -55.0, -128.0, 0.0002133642992703244, 0.007817564532160759, 0.7539410591125488, 0.0, 0.6794777512550354, 0.0
495 ,model/conv4_block5_1_relu/Relu;model/conv4_block5_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv4_block5_1_conv/Conv2D, 1.662029655612245, 0.5501036352040817, -21.0, -128.0, -16.0, -128.0, 0.0003211480798199773, 0.007646766025573015, 1.487363338470459, 0.0, 1.5568662881851196, 0.0
496 ,model/conv4_block5_2_conv/Conv2D1, 1.2845982142857142, 0.8203125, 32.0, -20.0, 32.0, -21.0, 0.0005811486043967307, 0.01744774356484413, 0.6806281805038452, -0.42539262771606445, 0.6806281805038452, -0.4466622471809387
497 ,model/conv4_block5_concat/concat, 1.758597429356358, 0.9751152864992151, 32.0, -59.0, 32.0, -59.0, 0.0007955844630487263, 0.020740341395139694, 0.6806281805038452, -1.2549082040786743, 0.6806281805038452, -1.2549082040786743
498 ,model/conv4_block6_0_bn/FusedBatchNormV32, 4.207000588697017, 1.4032819858712715, 58.0, -89.0, 58.0, -89.0, 0.000511178164742887, 0.01546837855130434, 0.5952420830726624, -1.0251392126083374, 0.5952420830726624, -1.0251392126083374
499 ,model/conv4_block6_0_relu/Relu;model/conv4_block6_0_bn/FusedBatchNormV3, 7.8147812009419155, 1.4627649136577707, -12.0, -128.0, -12.0, -128.0, 0.0002503326686564833, 0.008278943598270416, 0.6565357446670532, 0.0, 0.6565357446670532, 0.0
500 ,model/conv4_block6_1_relu/Relu;model/conv4_block6_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv4_block6_1_conv/Conv2D, 6.312898596938775, 1.1774553571428572, -23.0, -128.0, -23.0, -128.0, 0.0004057332989759743, 0.009439529851078987, 0.8417734503746033, 0.0, 0.8417734503746033, 0.0
501 ,model/conv4_block6_2_conv/Conv2D1, 1.5390625, 0.9009885204081632, 24.0, -26.0, 24.0, -24.0, 0.0006962675251998007, 0.019163694232702255, 0.5104711055755615, -0.5530104041099548, 0.5104711055755615, -0.5104711055755615
502 ,model/conv4_block6_concat/concat, 1.742916362973761, 0.9698205174927114, 32.0, -59.0, 32.0, -59.0, 0.0007884904625825584, 0.02062772586941719, 0.6806281805038452, -1.2549082040786743, 0.6806281805038452, -1.2549082040786743
503 ,model/conv4_block7_0_bn/FusedBatchNormV32, 3.3442169278425657, 1.1261046829446064, 62.0, -72.0, 67.0, -72.0, 0.000302052590996027, 0.010702194646000862, 0.6462535858154297, -0.6272461414337158, 0.6937722563743591, -0.6272461414337158
504 ,model/conv4_block7_0_relu/Relu;model/conv4_block7_0_bn/FusedBatchNormV3, 7.788083090379009, 1.4530794460641399, -6.0, -128.0, 3.0, -128.0, 0.0002029443858191371, 0.007417585700750351, 0.6227777004241943, 0.0, 0.6687203645706177, 0.0
505 ,model/conv4_block7_1_relu/Relu;model/conv4_block7_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv4_block7_1_conv/Conv2D, 9.228435905612244, 1.343311543367347, -32.0, -128.0, -27.0, -128.0, 0.0003547026717569679, 0.008328081108629704, 0.5951677560806274, 0.0, 0.6261661052703857, 0.0
506 ,model/conv4_block7_2_conv/Conv2D1, 1.4048150510204083, 0.8585778061224489, 22.0, -20.0, 22.0, -23.0, 0.0006355343502946198, 0.018261631950736046, 0.467931866645813, -0.42539262771606445, 0.467931866645813, -0.48920151591300964
507 ,model/conv4_block7_concat/concat, 1.7203762755102041, 0.9624043367346938, 32.0, -59.0, 32.0, -59.0, 0.0007782934699207544, 0.02046998403966427, 0.6806281805038452, -1.2549082040786743, 0.6806281805038452, -1.2549082040786743
508 ,model/conv4_block8_0_bn/FusedBatchNormV32, 3.004166666666667, 1.2048894557823129, 48.0, -47.0, 48.0, -47.0, 0.0005629133083857596, 0.016493238508701324, 0.6433637738227844, -0.6570523381233215, 0.6433637738227844, -0.6570523381233215
509 ,model/conv4_block8_0_relu/Relu;model/conv4_block8_0_bn/FusedBatchNormV3, 5.087914540816326, 1.1933992346938775, -49.0, -128.0, -48.0, -128.0, 0.00028349648346193135, 0.008908195421099663, 0.5896998643875122, 0.0, 0.5971644520759583, 0.0
510 ,model/conv4_block8_1_relu/Relu;model/conv4_block8_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv4_block8_1_conv/Conv2D, 1.666095344387755, 0.5245137117346939, -36.0, -128.0, -32.0, -128.0, 0.0004080275248270482, 0.00820827018469572, 1.4397352933883667, 0.0, 1.5023324489593506, 0.0
511 ,model/conv4_block8_2_conv/Conv2D1, 1.1286670918367347, 0.7501594387755102, 22.0, -22.0, 23.0, -21.0, 0.0005106058088131249, 0.015955613926053047, 0.467931866645813, -0.467931866645813, 0.48920151591300964, -0.4466622471809387
512 ,model/conv4_block8_concat/concat, 1.6833944515306123, 0.9491390306122449, 32.0, -59.0, 32.0, -59.0, 0.0007615629001520574, 0.02018783614039421, 0.6806281805038452, -1.2549082040786743, 0.6806281805038452, -1.2549082040786743
513 ,model/conv4_block9_0_bn/FusedBatchNormV32, 1.11328125, 0.6877790178571429, 66.0, -23.0, 68.0, -23.0, 0.0006508258520625532, 0.01662949100136757, 0.9913198947906494, -1.160569667816162, 1.0396770238876343, -1.160569667816162
514 ,model/conv4_block9_0_relu/Relu;model/conv4_block9_0_bn/FusedBatchNormV3, 3.0998983577806123, 0.8443777901785714, -28.0, -128.0, -23.0, -128.0, 0.00029110905597917736, 0.008182591758668423, 0.9690677523612976, 0.0, 1.0175211429595947, 0.0
515 ,model/conv4_block9_1_relu/Relu;model/conv4_block9_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv4_block9_1_conv/Conv2D, 2.0086495535714284, 0.5475526147959183, -40.0, -128.0, -48.0, -128.0, 0.0005477089434862137, 0.009041670709848404, 1.453133463859558, 0.0, 1.3210303783416748, 0.0
516 ,model/conv4_block9_2_conv/Conv2D1, 1.692123724489796, 0.9099170918367347, 26.0, -46.0, 25.0, -50.0, 0.0007655120571143925, 0.019353600218892097, 0.5530104041099548, -0.9784030318260193, 0.5317407846450806, -1.0634815692901611
517 ,model/conv4_block9_concat/concat, 1.6839079381752702, 0.9468318577430972, 32.0, -59.0, 32.0, -59.0, 0.0007617952069267631, 0.02013876475393772, 0.6806281805038452, -1.2549082040786743, 0.6806281805038452, -1.2549082040786743
518 ,model/conv4_block10_0_bn/FusedBatchNormV32, 1.0077374699879953, 0.6319121398559424, 66.0, -28.0, 64.0, -28.0, 0.0003556893498171121, 0.011871852912008762, 0.8642106056213379, -0.9017849564552307, 0.8266361951828003, -0.9017849564552307
519 ,model/conv4_block10_0_relu/Relu;model/conv4_block10_0_bn/FusedBatchNormV3, 2.7984787665066024, 0.8758159513805522, -19.0, -128.0, -23.0, -128.0, 0.0002188068610848859, 0.007744302041828632, 0.9638199806213379, 0.0, 0.9284504652023315, 0.0
520 ,model/conv4_block10_1_relu/Relu;model/conv4_block10_1_bn/FusedBatchNormV3;model/conv5_block16_1_conv/Conv2D;model/conv4_block10_1_conv/Conv2D, 2.6533801020408165, 0.7106983418367347, -42.0, -128.0, -42.0, -128.0, 0.0003798027755692601, 0.008502853102982044, 1.0289109945297241, 0.0, 1.0289109945297241, 0.0
