layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
185 ,model/expanded_conv_7/project/BatchNorm/FusedBatchNormV3;model/expanded_conv_7/project/Conv2D1, 1592.094992455189, 33.884556785901395, 109.0, -90.0, 27.618755340576172, -18.949621200561523, 150.58780206216593, 8.31651766427878, 28.621694564819336, -45.34865951538086, 27.618755340576172, -18.949621200561523
186 ,model/expanded_conv_7/Add/add, 2091.4806476641797, 36.31072233015193, 91.0, -111.0, 34.2928466796875, -26.537996292114258, 372.6253109301603, 15.092710003952915, 28.145109176635742, -66.61009216308594, 34.2928466796875, -26.537996292114258
187 ,model/expanded_conv_8/expand/BatchNorm/FusedBatchNormV3;model/expanded_conv_8/squeeze_excite/Conv_1/Conv2D;model/expanded_conv_8/expand/Conv2D1, 1134.7249296302236, 30.63432905821204, 106.0, -112.0, 11.320723533630371, -8.4278564453125, 8.91073577493539, 2.206839163821995, 21.300031661987305, -16.451244354248047, 11.320723533630371, -8.4278564453125
188 ,model/multiply_11/mul;model/tf.__operators__.add/y;model/re_lu_22/Relu6;model/tf.__operators__.add_17/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_17/Mul, 15123.509102851081, 122.62687965324317, 90.0, -128.0, 11.320723533630371, -0.375, 1.2685371207744611, 0.4699510509441223, 21.304052352905273, -0.39820659160614014, 11.320723533630371, -0.375
189 ,model/expanded_conv_8/depthwise/pad/Pad, 15204.760498819414, 123.06874883057321, 90.0, -128.0, 11.320723533630371, -0.375, 0.8603227531895998, 0.31872112797594454, 21.304052352905273, -0.39820659160614014, 11.320723533630371, -0.375
190 ,model/expanded_conv_8/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_8/depthwise/depthwise;model/expanded_conv_8/squeeze_excite/Conv_1/Conv2D1, 1150.29653379041, 29.494623110715676, 127.0, -128.0, 10.431669235229492, -4.591118812561035, 7.60037486849665, 1.7700658138717849, 20.818586349487305, -11.750367164611816, 10.431669235229492, -4.591118812561035
191 ,model/multiply_12/mul;model/tf.__operators__.add/y;model/re_lu_23/Relu6;model/tf.__operators__.add_18/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_18/Mul, 12072.912648530499, 108.42789359657732, 127.0, -128.0, 10.431669235229492, -0.3749999701976776, 4.843249744975298, 1.2991653537468626, 20.77676773071289, -0.4155353307723999, 10.431669235229492, -0.3749999701976776
192 ,model/expanded_conv_8/squeeze_excite/AvgPool/Mean, 6293.974887341725, 68.95936879865137, 127.0, -128.0, 2.3379852771759033, -0.3389415442943573, 1.802317145646809, 1.0248405748045317, 3.2600536346435547, -0.354353666305542, 2.3379852771759033, -0.3389415442943573
193 ,model/expanded_conv_8/squeeze_excite/Relu/Relu;model/expanded_conv_8/squeeze_excite/Conv/BiasAdd;model/expanded_conv_1/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_1/depthwise/depthwise;model/expanded_conv_8/squeeze_excite/Conv/Conv2D;model/expanded_conv_8/squeeze_excite/Conv/BiasAdd/ReadVariableOp/resource, 13479.029505583932, 111.34535019948251, 127.0, -128.0, 2.3191471099853516, 0.0, 1.387408043134317, 0.7402396040658156, 3.504425525665283, 0.0, 2.3191471099853516, 0.0
194 ,model/re_lu_24/Relu6;model/tf.__operators__.add_19/AddV2;model/expanded_conv_8/squeeze_excite/Conv_1/BiasAdd;model/expanded_conv_8/squeeze_excite/Conv_1/Conv2D;model/expanded_conv_8/squeeze_excite/Conv_1/BiasAdd/ReadVariableOp/resource;model/tf.__operators__.add/y1, 5366.643790509186, 64.43823294589917, 127.0, -128.0, 6.0, 1.1842737197875977, 1.9234829122175876, 1.1674042766422241, 6.0, 0.0, 6.0, 1.1842737197875977
