layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
48 ,model/block_7_depthwise_BN/FusedBatchNormV3, 48830845.677083336, 3927.8541666666665, 127.0, -119.0, 41074.0, -27136.0, 48830845.677083336, 3927.8541666666665, 127.0, -119.0, 41074.0, -27136.0
49 ,model/block_7_project/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
50 ,model/block_7_project_BN/FusedBatchNormV3;model/block_9_project/Conv2D;model/block_7_project/Conv2D, 239127298.0, 12002.625, 115.0, -110.0, 33089.0, -45322.0, 239127298.0, 12002.625, 115.0, -110.0, 33089.0, -45322.0
51 ,model/block_8_expand/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
52 ,model/block_8_expand_BN/FusedBatchNormV3, 173124674.26822916, 9196.549479166666, 120.0, -126.0, 113181.0, -12105.0, 173124674.26822916, 9196.549479166666, 120.0, -126.0, 113181.0, -12105.0
53 ,model/block_8_depthwise_BN/FusedBatchNormV3;model/block_8_depthwise/depthwise;model/block_10_depthwise/depthwise, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
54 ,model/block_8_depthwise_BN/FusedBatchNormV3, 64894479.203125, 5180.036458333333, 124.0, -122.0, 52753.0, -33791.0, 64894479.203125, 5180.036458333333, 124.0, -122.0, 52753.0, -33791.0
55 ,model/block_8_project/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
56 ,model/block_8_project_BN/FusedBatchNormV3;model/block_9_project/Conv2D;model/block_8_project/Conv2D, 216993239.203125, 12258.078125, 123.0, -113.0, 29990.0, -28151.0, 216993239.203125, 12258.078125, 123.0, -113.0, 29990.0, -28151.0
57 ,model/block_9_expand/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
58 ,model/block_9_expand_BN/FusedBatchNormV3, 105567140.61197917, 7094.981770833333, 127.0, -124.0, 42911.0, -11156.0, 105567140.61197917, 7094.981770833333, 127.0, -124.0, 42911.0, -11156.0
59 ,model/block_9_depthwise_BN/FusedBatchNormV3;model/block_9_depthwise/depthwise;model/block_10_depthwise/depthwise, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
60 ,model/block_9_depthwise_BN/FusedBatchNormV3, 75813394.97395833, 6186.041666666667, 118.0, -126.0, 28241.0, -48371.0, 75813394.97395833, 6186.041666666667, 118.0, -126.0, 28241.0, -48371.0
61 ,model/block_9_project/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
62 ,model/block_9_project_BN/FusedBatchNormV3;model/block_9_project/Conv2D, 260602779.65625, 12771.78125, 126.0, -123.0, 39272.0, -36176.0, 260602779.65625, 12771.78125, 126.0, -123.0, 39272.0, -36176.0
63 ,model/block_10_expand/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
64 ,model/block_10_expand_BN/FusedBatchNormV3, 112637349.33333333, 7193.369791666667, 124.0, -126.0, 57862.0, -14232.0, 112637349.33333333, 7193.369791666667, 124.0, -126.0, 57862.0, -14232.0
65 ,model/block_10_depthwise_BN/FusedBatchNormV3;model/block_10_depthwise/depthwise, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
66 ,model/block_10_depthwise_BN/FusedBatchNormV3, 205812576.70572916, 10349.111979166666, 118.0, -127.0, 49371.0, -16987.0, 205812576.70572916, 10349.111979166666, 118.0, -127.0, 49371.0, -16987.0
67 ,model/block_10_project/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
68 ,model/block_10_project_BN/FusedBatchNormV3;model/block_12_project/Conv2D;model/block_10_project/Conv2D, 1195052751.7395833, 27702.302083333332, 120.0, -127.0, 91597.0, -90749.0, 1195052751.7395833, 27702.302083333332, 120.0, -127.0, 91597.0, -90749.0
69 ,model/block_11_expand/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
70 ,model/block_11_expand_BN/FusedBatchNormV3, 296795722319.2656, 29823.442708333332, 125.0, -127.0, 13072936.0, -16956.0, 296795722319.2656, 29823.442708333332, 125.0, -127.0, 13072936.0, -16956.0
71 ,model/block_11_depthwise_BN/FusedBatchNormV3;model/block_11_depthwise/depthwise;model/block_13_depthwise/depthwise, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
