layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
148 ,model/block_9_add/add, 163.63120639476733, 9.864056538431122, 106.0, -98.0, 22.502471923828125, -18.88621711730957, 1.355169716341331, 0.9137091695904799, 23.20438575744629, -21.45311164855957, 22.502471923828125, -18.88621711730957
149 ,model/block_10_expand_relu/Relu6;model/block_10_expand_BN/FusedBatchNormV3;model/block_10_depthwise_BN/FusedBatchNormV3;model/block_10_depthwise/depthwise;model/block_10_expand/Conv2D, 10611.580319584842, 97.95713240632605, 127.0, -128.0, 6.0, 0.0, 0.03504124203873044, 0.10972187899686996, 6.0, 0.0, 6.0, 0.0
150 ,model/block_10_depthwise_relu/Relu6;model/block_10_depthwise_BN/FusedBatchNormV3;model/block_10_depthwise/depthwise, 10723.156698778836, 96.5570083693117, 127.0, -128.0, 6.0, 0.0, 0.024695107386750147, 0.0849778479837709, 6.0, 0.0, 6.0, 0.0
151 ,model/block_10_project_BN/FusedBatchNormV3;model/block_12_project/Conv2D;model/block_10_project/Conv2D1, 98.06716800521889, 7.579663323054564, 68.0, -63.0, 12.340385437011719, -12.443449974060059, 0.3625929752376126, 0.45950392870367884, 11.667593002319336, -11.145163536071777, 12.340385437011719, -12.443449974060059
152 ,model/block_11_expand_relu/Relu6;model/block_11_expand_BN/FusedBatchNormV3;model/block_13_depthwise_BN/FusedBatchNormV3;model/block_13_depthwise/depthwise;model/block_11_expand/Conv2D, 12210.41746225991, 107.51652602879051, 127.0, -128.0, 6.0, 0.0, 0.016753270688258565, 0.07230549027009887, 6.0, 0.0, 6.0, 0.0
153 ,model/block_11_depthwise_relu/Relu6;model/block_11_depthwise_BN/FusedBatchNormV3;model/block_13_depthwise_BN/FusedBatchNormV3;model/block_13_depthwise/depthwise;model/block_11_depthwise/depthwise, 13647.86214048452, 113.87615932088086, 127.0, -128.0, 6.0, 0.0, 0.009777555801575936, 0.038030129191453425, 6.0, 0.0, 6.0, 0.0
154 ,model/block_11_project_BN/FusedBatchNormV3;model/block_12_project/Conv2D;model/block_11_project/Conv2D1, 132.86263818172233, 8.507506271414362, 79.0, -80.0, 9.078897476196289, -9.162318229675293, 0.1930568321410124, 0.3282101573358701, 8.67022705078125, -9.003697395324707, 9.078897476196289, -9.162318229675293
155 ,model/block_11_add/add, 124.13968553224203, 8.640631030324363, 68.0, -71.0, 13.616008758544922, -13.404234886169434, 0.5177379485770326, 0.5641343165866137, 12.753902435302734, -12.938740730285645, 13.616008758544922, -13.404234886169434
156 ,model/block_12_expand_relu/Relu6;model/block_12_expand_BN/FusedBatchNormV3;model/block_13_depthwise_BN/FusedBatchNormV3;model/block_13_depthwise/depthwise;model/block_12_expand/Conv2D, 12672.424902780995, 109.91826905246054, 127.0, -128.0, 6.0, 0.0, 0.01564513157170634, 0.06893652269691983, 6.0, 0.0, 6.0, 0.0
157 ,model/block_12_depthwise_relu/Relu6;model/block_12_depthwise_BN/FusedBatchNormV3;model/block_13_depthwise_BN/FusedBatchNormV3;model/block_13_depthwise/depthwise;model/block_12_depthwise/depthwise, 13424.81130117901, 112.72272099215633, 127.0, -128.0, 6.0, 0.0, 0.008379698043170843, 0.032385851531055894, 6.0, 0.0, 6.0, 0.0
158 ,model/block_12_project_BN/FusedBatchNormV3;model/block_12_project/Conv2D1, 76.69416581595839, 6.478843409198136, 94.0, -120.0, 17.417884826660156, -22.905038833618164, 0.37043998943656536, 0.44994679722449105, 17.37697410583496, -23.487558364868164, 17.417884826660156, -22.905038833618164
159 ,model/block_12_add/add, 188.89275932498515, 11.160777492953946, 95.0, -123.0, 21.204879760742188, -29.85616683959961, 0.8158634433270124, 0.7073997596934514, 19.788915634155273, -30.37368392944336, 21.204879760742188, -29.85616683959961
160 ,model/block_13_expand_relu/Relu6;model/block_13_expand_BN/FusedBatchNormV3;model/block_13_depthwise_BN/FusedBatchNormV3;model/block_13_depthwise/depthwise;model/block_13_expand/Conv2D, 14614.88002807797, 119.01782155254695, 127.0, -128.0, 6.0, 0.0, 0.013007149314659579, 0.04254065682568607, 6.0, 0.0, 6.0, 0.0
161 ,model/block_13_pad/Pad, 14842.899935570143, 120.1755245524409, 127.0, -128.0, 6.0, 0.0, 0.011330672291881236, 0.03705763883481986, 6.0, 0.0, 6.0, 0.0
162 ,model/block_13_depthwise_relu/Relu6;model/block_13_depthwise_BN/FusedBatchNormV3;model/block_13_depthwise/depthwise, 10693.11668567832, 94.34580272980128, 127.0, -128.0, 6.0, 0.0, 0.009484953332174842, 0.04439750249784869, 6.0, 0.0, 6.0, 0.0
163 ,model/block_13_project_BN/FusedBatchNormV3;model/block_15_project/Conv2D;model/block_13_project/Conv2D1, 223.85279630050994, 12.007293939949678, 72.0, -98.0, 11.125814437866211, -12.15643310546875, 0.20151993911822738, 0.34203277393149173, 10.85531997680664, -11.649611473083496, 11.125814437866211, -12.15643310546875
164 ,model/block_14_expand_relu/Relu6;model/block_14_expand_BN/FusedBatchNormV3;model/block_16_depthwise_BN/FusedBatchNormV3;model/block_16_depthwise/depthwise;model/block_14_expand/Conv2D, 11323.711450850833, 102.78689999566299, 127.0, -128.0, 6.0, 0.0, 0.02037661273963315, 0.08544437525172038, 6.0, 0.0, 6.0, 0.0
